strain_stim,jnl,frame,time_ms,fluor
odr7p_Bcary_5percent,JNL_10off_120on_50off,385,38411,39836700
odr7p_Bcary_5percent,JNL_10off_120on_50off,386,38511,39976800
odr7p_Bcary_5percent,JNL_10off_120on_50off,387,38611,39692400
odr7p_Bcary_5percent,JNL_10off_120on_50off,388,38711,39763200
odr7p_Bcary_5percent,JNL_10off_120on_50off,389,38811,39839400
odr7p_Bcary_5percent,JNL_10off_120on_50off,390,38911,40030400.00000001
odr7p_Bcary_5percent,JNL_10off_120on_50off,391,39011,40046000
odr7p_Bcary_5percent,JNL_10off_120on_50off,392,39111,40190100
odr7p_Bcary_5percent,JNL_10off_120on_50off,393,39211,40272000
odr7p_Bcary_5percent,JNL_10off_120on_50off,394,39311,39676600
odr7p_Bcary_5percent,JNL_10off_120on_50off,395,39411,40077200
odr7p_Bcary_5percent,JNL_10off_120on_50off,396,39511,39850000
odr7p_Bcary_5percent,JNL_10off_120on_50off,397,39611,40197500
odr7p_Bcary_5percent,JNL_10off_120on_50off,398,39711,40181699.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,399,39811,40001500
odr7p_Bcary_5percent,JNL_10off_120on_50off,400,39911,40048899.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,401,40011,39974400
odr7p_Bcary_5percent,JNL_10off_120on_50off,402,40111,40172200
odr7p_Bcary_5percent,JNL_10off_120on_50off,403,40211,40551500
odr7p_Bcary_5percent,JNL_10off_120on_50off,404,40311,39808300
odr7p_Bcary_5percent,JNL_10off_120on_50off,405,40411,40087400.00000001
odr7p_Bcary_5percent,JNL_10off_120on_50off,406,40511,40635700
odr7p_Bcary_5percent,JNL_10off_120on_50off,407,40611,39826400
odr7p_Bcary_5percent,JNL_10off_120on_50off,408,40711,39914700
odr7p_Bcary_5percent,JNL_10off_120on_50off,409,40811,40164400
odr7p_Bcary_5percent,JNL_10off_120on_50off,410,40911,40030100
odr7p_Bcary_5percent,JNL_10off_120on_50off,411,41011,39781200
odr7p_Bcary_5percent,JNL_10off_120on_50off,412,41111,40023300
odr7p_Bcary_5percent,JNL_10off_120on_50off,413,41211,40115400
odr7p_Bcary_5percent,JNL_10off_120on_50off,414,41311,39927100
odr7p_Bcary_5percent,JNL_10off_120on_50off,415,41411,39817000
odr7p_Bcary_5percent,JNL_10off_120on_50off,416,41511,39788100
odr7p_Bcary_5percent,JNL_10off_120on_50off,417,41611,39989900
odr7p_Bcary_5percent,JNL_10off_120on_50off,418,41711,40002000.00000001
odr7p_Bcary_5percent,JNL_10off_120on_50off,419,41811,40110599.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,420,41911,40254600
odr7p_Bcary_5percent,JNL_10off_120on_50off,421,42011,40003800
odr7p_Bcary_5percent,JNL_10off_120on_50off,422,42111,39952400
odr7p_Bcary_5percent,JNL_10off_120on_50off,423,42211,39952400
odr7p_Bcary_5percent,JNL_10off_120on_50off,424,42311,40144700
odr7p_Bcary_5percent,JNL_10off_120on_50off,425,42411,39914900
odr7p_Bcary_5percent,JNL_10off_120on_50off,426,42511,40154600
odr7p_Bcary_5percent,JNL_10off_120on_50off,427,42611,40143200
odr7p_Bcary_5percent,JNL_10off_120on_50off,428,42711,39940200
odr7p_Bcary_5percent,JNL_10off_120on_50off,429,42811,39786600
odr7p_Bcary_5percent,JNL_10off_120on_50off,430,42911,40030000
odr7p_Bcary_5percent,JNL_10off_120on_50off,431,43011,40035600
odr7p_Bcary_5percent,JNL_10off_120on_50off,432,43111,40030200
odr7p_Bcary_5percent,JNL_10off_120on_50off,433,43211,39826300
odr7p_Bcary_5percent,JNL_10off_120on_50off,434,43311,40175400
odr7p_Bcary_5percent,JNL_10off_120on_50off,435,43411,40315300
odr7p_Bcary_5percent,JNL_10off_120on_50off,436,43511,39620400
odr7p_Bcary_5percent,JNL_10off_120on_50off,437,43611,40166700.00000001
odr7p_Bcary_5percent,JNL_10off_120on_50off,438,43711,39709700
odr7p_Bcary_5percent,JNL_10off_120on_50off,439,43811,39748500
odr7p_Bcary_5percent,JNL_10off_120on_50off,440,43911,40116600
odr7p_Bcary_5percent,JNL_10off_120on_50off,441,44011,39998900
odr7p_Bcary_5percent,JNL_10off_120on_50off,442,44111,39871700
odr7p_Bcary_5percent,JNL_10off_120on_50off,443,44211,39249000
odr7p_Bcary_5percent,JNL_10off_120on_50off,444,44311,39984800
odr7p_Bcary_5percent,JNL_10off_120on_50off,445,44411,39820500
odr7p_Bcary_5percent,JNL_10off_120on_50off,446,44511,39684100
odr7p_Bcary_5percent,JNL_10off_120on_50off,447,44611,39462200
odr7p_Bcary_5percent,JNL_10off_120on_50off,448,44711,39464300
odr7p_Bcary_5percent,JNL_10off_120on_50off,449,44811,40080900
odr7p_Bcary_5percent,JNL_10off_120on_50off,450,44911,39986900
odr7p_Bcary_5percent,JNL_10off_120on_50off,451,45011,39918900
odr7p_Bcary_5percent,JNL_10off_120on_50off,452,45111,39852900
odr7p_Bcary_5percent,JNL_10off_120on_50off,453,45211,39565400
odr7p_Bcary_5percent,JNL_10off_120on_50off,454,45311,39763100
odr7p_Bcary_5percent,JNL_10off_120on_50off,455,45411,40066700
odr7p_Bcary_5percent,JNL_10off_120on_50off,456,45511,39737300
odr7p_Bcary_5percent,JNL_10off_120on_50off,457,45611,39948100
odr7p_Bcary_5percent,JNL_10off_120on_50off,458,45711,39882700
odr7p_Bcary_5percent,JNL_10off_120on_50off,459,45811,40003200
odr7p_Bcary_5percent,JNL_10off_120on_50off,460,45911,40208400
odr7p_Bcary_5percent,JNL_10off_120on_50off,461,46011,39995400
odr7p_Bcary_5percent,JNL_10off_120on_50off,462,46111,39911600
odr7p_Bcary_5percent,JNL_10off_120on_50off,463,46211,39626700
odr7p_Bcary_5percent,JNL_10off_120on_50off,464,46311,39578500
odr7p_Bcary_5percent,JNL_10off_120on_50off,465,46411,40069700
odr7p_Bcary_5percent,JNL_10off_120on_50off,466,46511,39491900
odr7p_Bcary_5percent,JNL_10off_120on_50off,467,46611,39766500
odr7p_Bcary_5percent,JNL_10off_120on_50off,468,46711,40025800
odr7p_Bcary_5percent,JNL_10off_120on_50off,469,46811,39827800
odr7p_Bcary_5percent,JNL_10off_120on_50off,470,46911,39787100
odr7p_Bcary_5percent,JNL_10off_120on_50off,471,47011,39659200
odr7p_Bcary_5percent,JNL_10off_120on_50off,472,47111,39817800
odr7p_Bcary_5percent,JNL_10off_120on_50off,473,47211,39721200
odr7p_Bcary_5percent,JNL_10off_120on_50off,474,47311,39289200
odr7p_Bcary_5percent,JNL_10off_120on_50off,475,47411,39884600
odr7p_Bcary_5percent,JNL_10off_120on_50off,476,47511,39465500
odr7p_Bcary_5percent,JNL_10off_120on_50off,477,47611,40009700
odr7p_Bcary_5percent,JNL_10off_120on_50off,478,47711,40011599.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,479,47811,39648200
odr7p_Bcary_5percent,JNL_10off_120on_50off,480,47911,39631000
odr7p_Bcary_5percent,JNL_10off_120on_50off,481,48011,39980800
odr7p_Bcary_5percent,JNL_10off_120on_50off,482,48111,40041100
odr7p_Bcary_5percent,JNL_10off_120on_50off,483,48211,40038500
odr7p_Bcary_5percent,JNL_10off_120on_50off,484,48311,39670600
odr7p_Bcary_5percent,JNL_10off_120on_50off,485,48411,39853100
odr7p_Bcary_5percent,JNL_10off_120on_50off,486,48511,39744600
odr7p_Bcary_5percent,JNL_10off_120on_50off,487,48611,39834500
odr7p_Bcary_5percent,JNL_10off_120on_50off,488,48711,40137800
odr7p_Bcary_5percent,JNL_10off_120on_50off,489,48811,39569200
odr7p_Bcary_5percent,JNL_10off_120on_50off,490,48911,40097800
odr7p_Bcary_5percent,JNL_10off_120on_50off,491,49011,39479500
odr7p_Bcary_5percent,JNL_10off_120on_50off,492,49111,39447800
odr7p_Bcary_5percent,JNL_10off_120on_50off,493,49211,39787700
odr7p_Bcary_5percent,JNL_10off_120on_50off,494,49311,39276100
odr7p_Bcary_5percent,JNL_10off_120on_50off,495,49411,39954900
odr7p_Bcary_5percent,JNL_10off_120on_50off,496,49511,39666100
odr7p_Bcary_5percent,JNL_10off_120on_50off,497,49611,39740000
odr7p_Bcary_5percent,JNL_10off_120on_50off,498,49711,39546600
odr7p_Bcary_5percent,JNL_10off_120on_50off,499,49811,39519600
odr7p_Bcary_5percent,JNL_10off_120on_50off,500,49911,40310000
odr7p_Bcary_5percent,JNL_10off_120on_50off,501,50011,39296900
odr7p_Bcary_5percent,JNL_10off_120on_50off,502,50111,39474200
odr7p_Bcary_5percent,JNL_10off_120on_50off,503,50211,39364100
odr7p_Bcary_5percent,JNL_10off_120on_50off,504,50311,39226700
odr7p_Bcary_5percent,JNL_10off_120on_50off,505,50411,39167600
odr7p_Bcary_5percent,JNL_10off_120on_50off,506,50511,39543800
odr7p_Bcary_5percent,JNL_10off_120on_50off,507,50611,39276000
odr7p_Bcary_5percent,JNL_10off_120on_50off,508,50711,39414700
odr7p_Bcary_5percent,JNL_10off_120on_50off,509,50811,39434000
odr7p_Bcary_5percent,JNL_10off_120on_50off,510,50911,39070200
odr7p_Bcary_5percent,JNL_10off_120on_50off,511,51011,39499700
odr7p_Bcary_5percent,JNL_10off_120on_50off,512,51111,39356800
odr7p_Bcary_5percent,JNL_10off_120on_50off,513,51211,38970600
odr7p_Bcary_5percent,JNL_10off_120on_50off,514,51311,39256000
odr7p_Bcary_5percent,JNL_10off_120on_50off,515,51411,39250400
odr7p_Bcary_5percent,JNL_10off_120on_50off,516,51511,39211300
odr7p_Bcary_5percent,JNL_10off_120on_50off,517,51611,39528200
odr7p_Bcary_5percent,JNL_10off_120on_50off,518,51711,39285200
odr7p_Bcary_5percent,JNL_10off_120on_50off,519,51811,39039400
odr7p_Bcary_5percent,JNL_10off_120on_50off,520,51911,39657500
odr7p_Bcary_5percent,JNL_10off_120on_50off,521,52011,39987600
odr7p_Bcary_5percent,JNL_10off_120on_50off,522,52111,40343900
odr7p_Bcary_5percent,JNL_10off_120on_50off,523,52211,39937900
odr7p_Bcary_5percent,JNL_10off_120on_50off,524,52311,40526600.00000001
odr7p_Bcary_5percent,JNL_10off_120on_50off,525,52411,40453300
odr7p_Bcary_5percent,JNL_10off_120on_50off,526,52511,40738700
odr7p_Bcary_5percent,JNL_10off_120on_50off,527,52611,40437800
odr7p_Bcary_5percent,JNL_10off_120on_50off,528,52711,40420400
odr7p_Bcary_5percent,JNL_10off_120on_50off,529,52811,40537100
odr7p_Bcary_5percent,JNL_10off_120on_50off,530,52911,40371700
odr7p_Bcary_5percent,JNL_10off_120on_50off,531,53011,41190600
odr7p_Bcary_5percent,JNL_10off_120on_50off,532,53111,40510000
odr7p_Bcary_5percent,JNL_10off_120on_50off,533,53211,40611400
odr7p_Bcary_5percent,JNL_10off_120on_50off,534,53311,40392500
odr7p_Bcary_5percent,JNL_10off_120on_50off,535,53411,40838500
odr7p_Bcary_5percent,JNL_10off_120on_50off,536,53511,40595900
odr7p_Bcary_5percent,JNL_10off_120on_50off,537,53611,41036100
odr7p_Bcary_5percent,JNL_10off_120on_50off,538,53711,40744999.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,539,53811,40673199.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,540,53911,40482600
odr7p_Bcary_5percent,JNL_10off_120on_50off,541,54011,41184700
odr7p_Bcary_5percent,JNL_10off_120on_50off,542,54111,41296400
odr7p_Bcary_5percent,JNL_10off_120on_50off,543,54211,40902700
odr7p_Bcary_5percent,JNL_10off_120on_50off,544,54311,40501400
odr7p_Bcary_5percent,JNL_10off_120on_50off,545,54411,40996200
odr7p_Bcary_5percent,JNL_10off_120on_50off,546,54511,40679999.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,547,54611,40407800
odr7p_Bcary_5percent,JNL_10off_120on_50off,548,54711,40729499.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,549,54811,40891500
odr7p_Bcary_5percent,JNL_10off_120on_50off,550,54911,40492000
odr7p_Bcary_5percent,JNL_10off_120on_50off,551,55011,40566600
odr7p_Bcary_5percent,JNL_10off_120on_50off,552,55111,40932900
odr7p_Bcary_5percent,JNL_10off_120on_50off,553,55211,40542100
odr7p_Bcary_5percent,JNL_10off_120on_50off,554,55311,40810400
odr7p_Bcary_5percent,JNL_10off_120on_50off,555,55411,40665300
odr7p_Bcary_5percent,JNL_10off_120on_50off,556,55511,40565000
odr7p_Bcary_5percent,JNL_10off_120on_50off,557,55611,40915600
odr7p_Bcary_5percent,JNL_10off_120on_50off,558,55711,41193700
odr7p_Bcary_5percent,JNL_10off_120on_50off,559,55811,40505000.00000001
odr7p_Bcary_5percent,JNL_10off_120on_50off,560,55911,41078200
odr7p_Bcary_5percent,JNL_10off_120on_50off,561,56011,41064000
odr7p_Bcary_5percent,JNL_10off_120on_50off,562,56111,40671799.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,563,56211,40980900
odr7p_Bcary_5percent,JNL_10off_120on_50off,564,56311,40960599.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,565,56411,40797000
odr7p_Bcary_5percent,JNL_10off_120on_50off,566,56511,40986399.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,567,56611,40857500
odr7p_Bcary_5percent,JNL_10off_120on_50off,568,56711,40629099.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,569,56811,40793400
odr7p_Bcary_5percent,JNL_10off_120on_50off,570,56911,40505100
odr7p_Bcary_5percent,JNL_10off_120on_50off,571,57011,40845500
odr7p_Bcary_5percent,JNL_10off_120on_50off,572,57111,40825500
odr7p_Bcary_5percent,JNL_10off_120on_50off,573,57211,40642300
odr7p_Bcary_5percent,JNL_10off_120on_50off,574,57311,40600200
odr7p_Bcary_5percent,JNL_10off_120on_50off,575,57411,40864100
odr7p_Bcary_5percent,JNL_10off_120on_50off,576,57511,40389799.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,577,57611,40774000
odr7p_Bcary_5percent,JNL_10off_120on_50off,578,57711,40691200
odr7p_Bcary_5percent,JNL_10off_120on_50off,579,57811,40902000
odr7p_Bcary_5percent,JNL_10off_120on_50off,580,57911,40891800
odr7p_Bcary_5percent,JNL_10off_120on_50off,581,58011,40791700.00000001
odr7p_Bcary_5percent,JNL_10off_120on_50off,582,58111,40297500
odr7p_Bcary_5percent,JNL_10off_120on_50off,583,58211,40783100
odr7p_Bcary_5percent,JNL_10off_120on_50off,584,58311,40530200
odr7p_Bcary_5percent,JNL_10off_120on_50off,585,58411,40602600.00000001
odr7p_Bcary_5percent,JNL_10off_120on_50off,586,58511,40391800
odr7p_Bcary_5percent,JNL_10off_120on_50off,587,58611,40197300
odr7p_Bcary_5percent,JNL_10off_120on_50off,588,58711,40237400
odr7p_Bcary_5percent,JNL_10off_120on_50off,589,58811,40359000
odr7p_Bcary_5percent,JNL_10off_120on_50off,590,58911,40658300
odr7p_Bcary_5percent,JNL_10off_120on_50off,591,59011,40511700
odr7p_Bcary_5percent,JNL_10off_120on_50off,592,59111,40432499.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,593,59211,40336900
odr7p_Bcary_5percent,JNL_10off_120on_50off,594,59311,40388100
odr7p_Bcary_5percent,JNL_10off_120on_50off,595,59411,39724000
odr7p_Bcary_5percent,JNL_10off_120on_50off,596,59511,40268800
odr7p_Bcary_5percent,JNL_10off_120on_50off,597,59611,40184500
odr7p_Bcary_5percent,JNL_10off_120on_50off,598,59711,40505000.00000001
odr7p_Bcary_5percent,JNL_10off_120on_50off,599,59811,40396300
odr7p_Bcary_5percent,JNL_10off_120on_50off,600,59911,40431600
odr7p_Bcary_5percent,JNL_10off_120on_50off,601,60011,40590100
odr7p_Bcary_5percent,JNL_10off_120on_50off,602,60111,40094200.00000001
odr7p_Bcary_5percent,JNL_10off_120on_50off,603,60211,40667000
odr7p_Bcary_5percent,JNL_10off_120on_50off,604,60311,40085300
odr7p_Bcary_5percent,JNL_10off_120on_50off,605,60411,40570199.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,606,60511,40749800
odr7p_Bcary_5percent,JNL_10off_120on_50off,607,60611,40687000
odr7p_Bcary_5percent,JNL_10off_120on_50off,608,60711,40740999.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,609,60811,40730200
odr7p_Bcary_5percent,JNL_10off_120on_50off,610,60911,40776400
odr7p_Bcary_5percent,JNL_10off_120on_50off,611,61011,40520400
odr7p_Bcary_5percent,JNL_10off_120on_50off,612,61111,40258700
odr7p_Bcary_5percent,JNL_10off_120on_50off,613,61211,40586000
odr7p_Bcary_5percent,JNL_10off_120on_50off,614,61311,40824800
odr7p_Bcary_5percent,JNL_10off_120on_50off,615,61411,40806900
odr7p_Bcary_5percent,JNL_10off_120on_50off,616,61511,40691200
odr7p_Bcary_5percent,JNL_10off_120on_50off,617,61611,40629600
odr7p_Bcary_5percent,JNL_10off_120on_50off,618,61711,40099200
odr7p_Bcary_5percent,JNL_10off_120on_50off,619,61811,39966400
odr7p_Bcary_5percent,JNL_10off_120on_50off,620,61911,39787700
odr7p_Bcary_5percent,JNL_10off_120on_50off,621,62011,NA
odr7p_Bcary_5percent,JNL_10off_120on_50off,622,62111,40275600
odr7p_Bcary_5percent,JNL_10off_120on_50off,623,62211,39933700
odr7p_Bcary_5percent,JNL_10off_120on_50off,624,62311,40184700
odr7p_Bcary_5percent,JNL_10off_120on_50off,625,62411,39811400
odr7p_Bcary_5percent,JNL_10off_120on_50off,626,62511,39810900
odr7p_Bcary_5percent,JNL_10off_120on_50off,627,62611,40388700
odr7p_Bcary_5percent,JNL_10off_120on_50off,628,62711,39955300
odr7p_Bcary_5percent,JNL_10off_120on_50off,629,62811,39859700
odr7p_Bcary_5percent,JNL_10off_120on_50off,630,62911,40095800
odr7p_Bcary_5percent,JNL_10off_120on_50off,631,63011,39957900
odr7p_Bcary_5percent,JNL_10off_120on_50off,632,63111,40361000
odr7p_Bcary_5percent,JNL_10off_120on_50off,633,63211,39833000
odr7p_Bcary_5percent,JNL_10off_120on_50off,634,63311,39770600
odr7p_Bcary_5percent,JNL_10off_120on_50off,635,63411,40175500
odr7p_Bcary_5percent,JNL_10off_120on_50off,636,63511,39698100
odr7p_Bcary_5percent,JNL_10off_120on_50off,637,63611,39897400
odr7p_Bcary_5percent,JNL_10off_120on_50off,638,63711,39911300
odr7p_Bcary_5percent,JNL_10off_120on_50off,639,63811,40091599.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,640,63911,40359500
odr7p_Bcary_5percent,JNL_10off_120on_50off,641,64011,39786000
odr7p_Bcary_5percent,JNL_10off_120on_50off,642,64111,39902200
odr7p_Bcary_5percent,JNL_10off_120on_50off,643,64221,39960000
odr7p_Bcary_5percent,JNL_10off_120on_50off,644,64321,39721000
odr7p_Bcary_5percent,JNL_10off_120on_50off,645,64421,39439800
odr7p_Bcary_5percent,JNL_10off_120on_50off,646,64521,39653700
odr7p_Bcary_5percent,JNL_10off_120on_50off,647,64621,39870400
odr7p_Bcary_5percent,JNL_10off_120on_50off,648,64721,39863300
odr7p_Bcary_5percent,JNL_10off_120on_50off,649,64821,39873400
odr7p_Bcary_5percent,JNL_10off_120on_50off,650,64921,39808700
odr7p_Bcary_5percent,JNL_10off_120on_50off,651,65021,39629100
odr7p_Bcary_5percent,JNL_10off_120on_50off,652,65111,39764700
odr7p_Bcary_5percent,JNL_10off_120on_50off,653,65221,39462100
odr7p_Bcary_5percent,JNL_10off_120on_50off,654,65321,39775500
odr7p_Bcary_5percent,JNL_10off_120on_50off,655,65421,39786700
odr7p_Bcary_5percent,JNL_10off_120on_50off,656,65521,39818700
odr7p_Bcary_5percent,JNL_10off_120on_50off,657,65611,39160200
odr7p_Bcary_5percent,JNL_10off_120on_50off,658,65721,39650400
odr7p_Bcary_5percent,JNL_10off_120on_50off,659,65821,39670900
odr7p_Bcary_5percent,JNL_10off_120on_50off,660,65921,39144500
odr7p_Bcary_5percent,JNL_10off_120on_50off,661,66021,39804800
odr7p_Bcary_5percent,JNL_10off_120on_50off,662,66121,39551900
odr7p_Bcary_5percent,JNL_10off_120on_50off,663,66221,39712700
odr7p_Bcary_5percent,JNL_10off_120on_50off,664,66321,39556200
odr7p_Bcary_5percent,JNL_10off_120on_50off,665,66421,39552200
odr7p_Bcary_5percent,JNL_10off_120on_50off,666,66521,39751000
odr7p_Bcary_5percent,JNL_10off_120on_50off,667,66621,39523600
odr7p_Bcary_5percent,JNL_10off_120on_50off,668,66721,39696900
odr7p_Bcary_5percent,JNL_10off_120on_50off,669,66821,39360900
odr7p_Bcary_5percent,JNL_10off_120on_50off,670,66921,39359000
odr7p_Bcary_5percent,JNL_10off_120on_50off,671,67021,39490000
odr7p_Bcary_5percent,JNL_10off_120on_50off,672,67121,39536400
odr7p_Bcary_5percent,JNL_10off_120on_50off,673,67221,39260900
odr7p_Bcary_5percent,JNL_10off_120on_50off,674,67321,39272500
odr7p_Bcary_5percent,JNL_10off_120on_50off,675,67421,39590800
odr7p_Bcary_5percent,JNL_10off_120on_50off,676,67521,39145400
odr7p_Bcary_5percent,JNL_10off_120on_50off,677,67621,39513600
odr7p_Bcary_5percent,JNL_10off_120on_50off,678,67722,39225800
odr7p_Bcary_5percent,JNL_10off_120on_50off,679,67821,39544000
odr7p_Bcary_5percent,JNL_10off_120on_50off,680,67921,39127600
odr7p_Bcary_5percent,JNL_10off_120on_50off,681,68021,39456600
odr7p_Bcary_5percent,JNL_10off_120on_50off,682,68121,39342800
odr7p_Bcary_5percent,JNL_10off_120on_50off,683,68221,39411300
odr7p_Bcary_5percent,JNL_10off_120on_50off,684,68321,39330100
odr7p_Bcary_5percent,JNL_10off_120on_50off,685,68421,39127000
odr7p_Bcary_5percent,JNL_10off_120on_50off,686,68521,39069200
odr7p_Bcary_5percent,JNL_10off_120on_50off,687,68621,39130700
odr7p_Bcary_5percent,JNL_10off_120on_50off,688,68721,38791700
odr7p_Bcary_5percent,JNL_10off_120on_50off,689,68821,39121400
odr7p_Bcary_5percent,JNL_10off_120on_50off,690,68921,39285100
odr7p_Bcary_5percent,JNL_10off_120on_50off,691,69021,39215800
odr7p_Bcary_5percent,JNL_10off_120on_50off,692,69121,39068500
odr7p_Bcary_5percent,JNL_10off_120on_50off,693,69221,38997300
odr7p_Bcary_5percent,JNL_10off_120on_50off,694,69321,38581200
odr7p_Bcary_5percent,JNL_10off_120on_50off,695,69421,38979500
odr7p_Bcary_5percent,JNL_10off_120on_50off,696,69521,38941300
odr7p_Bcary_5percent,JNL_10off_120on_50off,697,69621,38653800
odr7p_Bcary_5percent,JNL_10off_120on_50off,698,69721,38832200
odr7p_Bcary_5percent,JNL_10off_120on_50off,699,69821,39050600
odr7p_Bcary_5percent,JNL_10off_120on_50off,700,69921,38678400
odr7p_Bcary_5percent,JNL_10off_120on_50off,701,70021,38683700
odr7p_Bcary_5percent,JNL_10off_120on_50off,702,70121,38812000
odr7p_Bcary_5percent,JNL_10off_120on_50off,703,70221,38719300
odr7p_Bcary_5percent,JNL_10off_120on_50off,704,70321,38757000
odr7p_Bcary_5percent,JNL_10off_120on_50off,705,70421,38879200
odr7p_Bcary_5percent,JNL_10off_120on_50off,706,70521,38827700
odr7p_Bcary_5percent,JNL_10off_120on_50off,707,70621,38638000
odr7p_Bcary_5percent,JNL_10off_120on_50off,708,70721,38824100
odr7p_Bcary_5percent,JNL_10off_120on_50off,709,70821,38900900
odr7p_Bcary_5percent,JNL_10off_120on_50off,710,70922,38875500
odr7p_Bcary_5percent,JNL_10off_120on_50off,711,71021,38806700
odr7p_Bcary_5percent,JNL_10off_120on_50off,712,71121,38765200
odr7p_Bcary_5percent,JNL_10off_120on_50off,713,71221,39145000
odr7p_Bcary_5percent,JNL_10off_120on_50off,714,71321,38664000
odr7p_Bcary_5percent,JNL_10off_120on_50off,715,71421,39419300
odr7p_Bcary_5percent,JNL_10off_120on_50off,716,71521,38909800
odr7p_Bcary_5percent,JNL_10off_120on_50off,717,71621,39010000
odr7p_Bcary_5percent,JNL_10off_120on_50off,718,71721,39330200
odr7p_Bcary_5percent,JNL_10off_120on_50off,719,71821,38843500
odr7p_Bcary_5percent,JNL_10off_120on_50off,720,71921,38820900
odr7p_Bcary_5percent,JNL_10off_120on_50off,721,72021,38901600
odr7p_Bcary_5percent,JNL_10off_120on_50off,722,72121,38916000
odr7p_Bcary_5percent,JNL_10off_120on_50off,723,72221,39027200
odr7p_Bcary_5percent,JNL_10off_120on_50off,724,72321,38895900
odr7p_Bcary_5percent,JNL_10off_120on_50off,725,72421,38906000
odr7p_Bcary_5percent,JNL_10off_120on_50off,726,72521,37914300
odr7p_Bcary_5percent,JNL_10off_120on_50off,727,72621,33400500
odr7p_Bcary_5percent,JNL_10off_120on_50off,728,72721,33065500
odr7p_Bcary_5percent,JNL_10off_120on_50off,729,72821,33297300
odr7p_Bcary_5percent,JNL_10off_120on_50off,730,72921,33116000
odr7p_Bcary_5percent,JNL_10off_120on_50off,731,73021,33243400
odr7p_Bcary_5percent,JNL_10off_120on_50off,732,73121,32669700
odr7p_Bcary_5percent,JNL_10off_120on_50off,733,73221,32934300
odr7p_Bcary_5percent,JNL_10off_120on_50off,734,73321,32747200
odr7p_Bcary_5percent,JNL_10off_120on_50off,735,73421,32789300
odr7p_Bcary_5percent,JNL_10off_120on_50off,736,73521,33100700
odr7p_Bcary_5percent,JNL_10off_120on_50off,737,73621,33316000
odr7p_Bcary_5percent,JNL_10off_120on_50off,738,73721,32601600
odr7p_Bcary_5percent,JNL_10off_120on_50off,739,73821,32818100
odr7p_Bcary_5percent,JNL_10off_120on_50off,740,73921,32738500
odr7p_Bcary_5percent,JNL_10off_120on_50off,741,74021,33469000.000000004
odr7p_Bcary_5percent,JNL_10off_120on_50off,742,74121,32949799.999999996
odr7p_Bcary_5percent,JNL_10off_120on_50off,743,74221,32802600
odr7p_Bcary_5percent,JNL_10off_120on_50off,744,74321,33333100
odr7p_Bcary_5percent,JNL_10off_120on_50off,745,74421,32898800
odr7p_Bcary_5percent,JNL_10off_120on_50off,746,74521,32979300
odr7p_Bcary_5percent,JNL_10off_120on_50off,747,74621,33608100
odr7p_Bcary_5percent,JNL_10off_120on_50off,748,74721,33634500
odr7p_Bcary_5percent,JNL_10off_120on_50off,749,74821,31650000
odr7p_Bcary_5percent,JNL_10off_120on_50off,750,74921,31671100
odr7p_Bcary_5percent,JNL_10off_120on_50off,751,75021,31067500
odr7p_Bcary_5percent,JNL_10off_120on_50off,752,75121,31326200
odr7p_Bcary_5percent,JNL_10off_120on_50off,753,75221,31483000
odr7p_Bcary_5percent,JNL_10off_120on_50off,754,75321,31505100
odr7p_Bcary_5percent,JNL_10off_120on_50off,755,75421,31221199.999999996
odr7p_Bcary_5percent,JNL_10off_120on_50off,756,75521,31495200
odr7p_Bcary_5percent,JNL_10off_120on_50off,757,75621,31603000
odr7p_Bcary_5percent,JNL_10off_120on_50off,758,75721,31409900
odr7p_Bcary_5percent,JNL_10off_120on_50off,759,75821,31885500.000000004
odr7p_Bcary_5percent,JNL_10off_120on_50off,760,75921,31389600
odr7p_Bcary_5percent,JNL_10off_120on_50off,761,76021,31662499.999999996
odr7p_Bcary_5percent,JNL_10off_120on_50off,762,76121,31423600
odr7p_Bcary_5percent,JNL_10off_120on_50off,763,76222,30905100
odr7p_Bcary_5percent,JNL_10off_120on_50off,764,76321,32044100.000000004
odr7p_Bcary_5percent,JNL_10off_120on_50off,765,76421,31378800
odr7p_Bcary_5percent,JNL_10off_120on_50off,766,76521,31408999.999999996
odr7p_Bcary_5percent,JNL_10off_120on_50off,767,76621,31533300
odr7p_Bcary_5percent,JNL_10off_120on_50off,768,76721,31228300
